equity
100000.0
100000.0
100000.0
100138.53972808499
101000.0
102010.0
102010.0
102010.0
102010.0
102010.0
100989.9
101285.74173109705
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
101999.799
100979.80101
100979.80101
100979.80101
100979.80101
100979.80101
100979.80101
100979.80101
100979.80101
100979.80101
100979.80101
100979.80101
100979.80101
101117.40025936218
101322.03504046494
101989.5990201
101989.5990201
101740.69069539261
101631.79330333312
102331.84796657266
100969.703029899
99960.0059996
100510.70882620914
100010.0698929281
100599.2834067127
100959.606059596
100783.4728170985
100813.5443463054
100736.21755691625
100781.75444400094
99950.00999900005
99950.00999900005
99950.00999900005
99950.00999900005
99950.00999900005
99950.00999900005
99950.00999900005
99950.00999900005
99950.00999900005
99950.00999900005
99950.00999900005
99950.00999900005
99950.00999900005
99950.00999900005
99950.00999900005
99950.00999900005
99950.00999900005
99950.00999900005
99950.00999900005
99950.00999900005
99950.00999900005
99950.00999900005
99950.00999900005
99950.00999900005
99950.00999900005
99950.00999900005
99950.00999900005
99950.00999900005
99950.00999900005
99950.00999900005
99950.00999900005
99950.00999900005
99950.00999900005
99950.00999900005
99950.00999900005
99950.00999900005
99950.00999900005
99950.00999900005
99950.00999900005
99950.00999900005
99950.00999900005
99950.00999900005
99950.00999900005
99950.00999900005
99950.00999900005
99950.00999900005
99950.00999900005
98950.50989901004
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
99940.01499800014
98940.61484802014
98940.61484802014
97951.20869953993
98930.72078653533
98930.72078653533
98930.72078653533
98930.72078653533
98930.72078653533
98930.72078653533
98930.72078653533
98930.72078653533
98930.72078653533
98930.72078653533
98930.72078653533
98930.72078653533
98930.72078653533
98930.72078653533
98930.72078653533
98930.72078653533
98930.72078653533
98930.72078653533
98930.72078653533
98930.72078653533
98930.72078653533
98930.72078653533
98930.72078653533
