entry_date,exit_date,type,entry_price,exit_price,pnl,return_pct,exit_reason,bars_held
2026-01-08 17:00:00,2026-01-09 06:30:00,SHORT,25518.25,25519.5,-10.872598420185003,-0.010872598420185004,TIME,40
2026-01-12 16:45:00,2026-01-12 17:45:00,LONG,25756.7,25720.370219913,-999.8912740157981,-1.0,STOP,3
2026-01-12 17:45:00,2026-01-12 18:15:00,LONG,25771.7,25811.04731229344,989.8923612756402,1.0,TARGET,2
2026-01-13 17:00:00,2026-01-13 17:15:00,LONG,25771.35,25728.087710746022,-999.7912848883965,-1.0,STOP,1
2026-01-16 18:15:00,2026-01-19 01:00:00,SHORT,25579.2,25421.426683671412,989.7933720395124,1.0,TARGET,21
2026-01-19 01:45:00,2026-01-19 02:00:00,SHORT,25337.5,25292.609517962996,999.6913057599076,1.0,TARGET,1
2026-01-19 10:45:00,2026-01-19 11:00:00,SHORT,25261.0,25231.262543303306,1009.6882188175066,1.0,TARGET,1
2026-01-19 16:45:00,2026-01-19 18:00:00,SHORT,25186.75,25220.85645011774,-1019.7851010056817,-1.0,STOP,4
2026-01-20 08:45:00,2026-01-20 10:30:00,SHORT,25183.5,25073.160374786894,1009.5872499956249,1.0,TARGET,6
2026-01-20 12:00:00,2026-01-20 12:15:00,SHORT,25035.5,25076.63436904842,-1019.6831224955813,-1.0,STOP,1
2026-01-20 12:15:00,2026-01-20 14:15:00,SHORT,25067.75,25109.178342687817,-1009.4862912706254,-1.0,STOP,7
2026-01-21 02:30:00,2026-01-21 02:45:00,SHORT,25050.8,25061.48403131191,-999.391428357919,-1.0,STOP,1
2026-01-21 12:00:00,2026-01-21 14:00:00,SHORT,25035.6,24962.508356218386,989.3975140743398,1.0,TARGET,6
2026-01-21 15:00:00,2026-01-21 16:15:00,SHORT,24973.85,25109.08100053318,-999.2914892150832,-0.9999999999999999,STOP,4
2026-01-23 10:30:00,2026-01-23 11:45:00,LONG,25496.6,25459.238993126797,-989.2985743229325,-1.0,STOP,3
2026-01-23 23:45:00,2026-01-26 01:00:00,LONG,25557.35,25519.636599566118,-979.405588579703,-1.0,STOP,1
2026-01-26 11:45:00,2026-01-26 12:15:00,LONG,25507.55,25544.614325186725,969.611532693906,1.0,TARGET,2
2026-01-28 08:15:00,2026-01-28 08:30:00,LONG,26194.25,26212.043349219784,979.3076480208451,1.0,TARGET,1
2026-01-28 08:30:00,2026-01-28 09:00:00,LONG,26208.5,26188.602604295917,-989.1007245010535,-1.0,STOP,1
2026-01-28 09:00:00,2026-01-28 09:30:00,LONG,26213.5,26192.307347581682,-979.2097172560431,-1.0000000000000002,STOP,1
2026-01-28 09:30:00,2026-01-28 10:15:00,LONG,26210.75,26188.814753782164,-969.4176200834825,-1.0,STOP,3
