feature_mode,fold,train_samples,val_samples,test_samples,train_start_time,train_end_time,val_start_time,val_end_time,test_start_time,test_end_time,directional_threshold,selected_threshold,selected_threshold_source,val_directional_accuracy,val_coverage,val_score_target_corr,test_directional_accuracy,test_coverage,test_score_target_corr,test_full_score_corr,test_score_mean,test_score_std,val_score_mean,val_score_std,test_rule_dominance,test_active_rules_95,test_total_return,test_annualized_return,test_max_drawdown,test_win_rate,test_profit_factor,test_payoff_ratio,test_expectancy,test_avg_trade_return_pct,test_sharpe_ratio,test_sortino_ratio,test_calmar_ratio,test_sqn,test_total_trades,model_path,training_plot
causal_bos_anchored,1,8000,2000,2000,2025-06-03 23:30:00,2025-10-08 16:45:00,2025-10-08 17:00:00,2025-11-10 03:15:00,2025-11-10 03:30:00,2025-12-12 05:45:00,0.03,0.03,directional_fallback,0.5136116152450091,0.551,-0.10079693847294773,0.4906621392190153,0.589,0.04687828492824237,0.0386696342811474,0.03841361775994301,0.07159694284200668,0.03995302692055702,0.0642036572098732,0.39473018050193787,4,-14.725686895711274,-83.68219997763208,23.54723193276541,48.333333333333336,0.9284928130971282,0.9925268002072749,-35.1412219666177,-0.03304575682858008,-2.874975965515299,-3.672195091890205,-3.553802001720223,-0.6785219725869863,420,outputs\walkforward_compare\causal_bos_anchored\fold_01_model.pt,outputs\walkforward_compare\causal_bos_anchored\fold_01_training_loss.png
causal_bos_anchored,2,10000,2000,2000,2025-06-03 23:30:00,2025-11-10 03:15:00,2025-11-10 03:30:00,2025-12-12 05:45:00,2025-12-12 06:00:00,2026-01-16 01:00:00,0.15,0.2,backtest,0.6206896551724138,0.058,0.22721271139775606,0.44525547445255476,0.0685,-0.12417299545846629,-0.013182440944043904,0.036847565323114395,0.07747910171747208,0.031119003891944885,0.07842064648866653,0.6544520854949951,2,-0.3294725451909908,-3.4052509758737193,8.794328440303916,50.0,0.9901456526097994,0.9901456526097994,-4.992008260470274,-6.7286243916676156e-18,0.002717995139982555,0.0012994118080775295,-0.38720989317019866,-5.4247904137112863e-17,66,outputs\walkforward_compare\causal_bos_anchored\fold_02_model.pt,outputs\walkforward_compare\causal_bos_anchored\fold_02_training_loss.png
causal_bos_anchored,3,12000,2000,2000,2025-06-03 23:30:00,2025-12-12 05:45:00,2025-12-12 06:00:00,2026-01-16 01:00:00,2026-01-16 01:15:00,2026-02-17 16:30:00,0.15,0.12,backtest,0.5818181818181818,0.055,0.14056934851493935,0.43820224719101125,0.0445,-0.015548820012964657,-0.03790804865750635,0.01815933547914028,0.045909333974123,0.0186149962246418,0.05035252124071121,0.39679867029190063,4,-4.151508372383177,-37.78349156686988,7.214199811596908,45.83333333333333,0.8379359448136712,0.9902879347797932,-86.48975775798408,-0.08333333333333333,-2.351475825224312,-0.9929583221930373,-5.237378025783606,-0.5732986382953728,48,outputs\walkforward_compare\causal_bos_anchored\fold_03_model.pt,outputs\walkforward_compare\causal_bos_anchored\fold_03_training_loss.png
causal_bos_anchored,4,14000,2000,2000,2025-06-03 23:30:00,2026-01-16 01:00:00,2026-01-16 01:15:00,2026-02-17 16:30:00,2026-02-17 16:45:00,2026-03-20 08:30:00,0.07,0.05,backtest,0.5,0.16,0.009007448198783677,0.5078125,0.192,0.05936088093471705,0.04613223523828438,0.011364580132067204,0.0519111305475235,0.00996802095323801,0.04694387689232826,0.25275710225105286,6,2.15140046098092,28.866590258161672,12.875094819685074,50.847457627118644,1.0256637483524245,0.991474956740677,12.154804864298459,0.017024826940333623,0.9585273073228531,0.8484017369224809,2.242048750897491,0.22590957822972613,177,outputs\walkforward_compare\causal_bos_anchored\fold_04_model.pt,outputs\walkforward_compare\causal_bos_anchored\fold_04_training_loss.png
