fold,seed,train_samples,val_samples,test_samples,train_start_time,train_end_time,val_start_time,val_end_time,test_start_time,test_end_time,epochs_ran,best_val_loss,last_lr,directional_threshold,selected_threshold,selected_threshold_source,learning_plot,error_plot,mf_plot,mf_params_path,mf_mean_abs_center_shift,mf_mean_abs_sigma_shift,mf_max_abs_center_shift,mf_max_abs_sigma_shift,model_path,test_score_target_corr,test_score_mean,test_score_std,test_rule_dominance,test_active_rules_95,thresholded_test_directional_accuracy,thresholded_test_coverage,thresholded_test_activated,test_total_trades,test_profit_factor,test_win_rate,test_total_return,test_annualized_return,test_max_drawdown,test_payoff_ratio,test_expectancy,test_avg_trade_return_pct,test_sharpe_ratio,test_sortino_ratio,test_calmar_ratio,test_sqn,test_trades_path,test_equity_path,train_n_samples,train_n_directional_samples,train_mae,train_rmse,train_r2,train_directional_accuracy,train_weighted_hit_rate,val_n_samples,val_n_directional_samples,val_mae,val_rmse,val_r2,val_directional_accuracy,val_weighted_hit_rate,test_n_samples,test_n_directional_samples,test_mae,test_rmse,test_r2,test_directional_accuracy,test_weighted_hit_rate,diagnostics_path
1,43,24000,4000,4000,2024-03-01 23:00:00,2025-07-24 21:15:00,2025-07-24 21:30:00,2025-10-15 05:45:00,2025-10-15 06:00:00,2026-01-08 11:30:00,53,0.780931007117033,0.0005,0.03,0.03,directional_fallback,outputs\experiment_rr50k_rr2_20260416_162307\fold_01_learning_curve.png,outputs\experiment_rr50k_rr2_20260416_162307\fold_01_train_val_errors.png,outputs\experiment_rr50k_rr2_20260416_162307\fold_01_mf_evolution.png,outputs\experiment_rr50k_rr2_20260416_162307\fold_01_mf_params.json,1.1202159801667386,1.396884199231863,5.422645568847656,5.219038009643555,outputs\experiment_rr50k_rr2_20260416_162307\fold_01_model.pt,0.058802820724205104,0.038617100566625595,0.06658447533845901,0.37701940536499023,4,0.5483694162784325,0.91225,3649,449,1.252426177202403,41.42538975501114,122.06708792490623,2953.9342305660875,20.201068024205906,1.770903680667914,271.65502375544,0.18775990813265322,8.506582109944233,12.105433588664994,146.22663648409772,2.8005401399874765,outputs\experiment_rr50k_rr2_20260416_162307\fold_01_trades.csv,outputs\experiment_rr50k_rr2_20260416_162307\fold_01_equity.csv,24000,24000,0.8346529778900286,0.8786031175771618,0.006732911611666004,0.53725,0.5384377713395437,4000,4000,0.839164745923641,0.88173126511277,0.0020551779871740283,0.55675,0.5616616148201689,4000,4000,0.8532136803538742,0.8929138766598301,0.00317112547457965,0.542,0.5423997389692824,outputs\experiment_rr50k_rr2_20260416_162307\fold_01_diagnostics.json
2,44,28000,4000,4000,2024-03-01 23:00:00,2025-10-15 05:45:00,2025-10-15 06:00:00,2026-01-08 11:30:00,2026-01-08 11:45:00,2026-04-02 11:45:00,28,0.7980040498077869,0.0005,0.07,0.1,backtest,outputs\experiment_rr50k_rr2_20260416_162307\fold_02_learning_curve.png,outputs\experiment_rr50k_rr2_20260416_162307\fold_02_train_val_errors.png,outputs\experiment_rr50k_rr2_20260416_162307\fold_02_mf_evolution.png,outputs\experiment_rr50k_rr2_20260416_162307\fold_02_mf_params.json,0.24172659726305443,0.25603023103692313,0.893768310546875,0.8461532592773438,outputs\experiment_rr50k_rr2_20260416_162307\fold_02_model.pt,0.06345559166667464,0.027315493673086166,0.07268748432397842,0.49997636675834656,3,0.5272108843537415,0.147,588,162,1.35429083524131,41.9753086419753,38.621616673891815,313.72465668143093,10.870086829181789,1.872107919304164,238.4050411968637,0.21187200439101575,5.861857370480302,5.106648601344228,28.861283411205797,1.888060589668111,outputs\experiment_rr50k_rr2_20260416_162307\fold_02_trades.csv,outputs\experiment_rr50k_rr2_20260416_162307\fold_02_equity.csv,28000,28000,0.8369762902590896,0.8808861035589808,0.0024514324060611603,0.5408928571428572,0.5388960724954021,4000,4000,0.8503740886151281,0.889436342121713,0.010920487684421332,0.54425,0.5435314215138476,4000,4000,0.8545540049908522,0.8952984949821444,-0.0020502615322630646,0.52275,0.5173253039649364,outputs\experiment_rr50k_rr2_20260416_162307\fold_02_diagnostics.json
