feature_mode,fold,train_samples,val_samples,test_samples,train_start_time,train_end_time,val_start_time,val_end_time,test_start_time,test_end_time,directional_threshold,selected_threshold,selected_threshold_source,val_directional_accuracy,val_coverage,val_score_target_corr,test_directional_accuracy,test_coverage,test_score_target_corr,test_full_score_corr,test_score_mean,test_score_std,val_score_mean,val_score_std,test_rule_dominance,test_active_rules_95,test_total_return,test_annualized_return,test_max_drawdown,test_win_rate,test_profit_factor,test_payoff_ratio,test_expectancy,test_avg_trade_return_pct,test_sharpe_ratio,test_sortino_ratio,test_calmar_ratio,test_sqn,test_total_trades,model_path,training_plot
legacy_like,1,8000,2000,2000,2025-06-03 06:30:00,2025-10-07 22:00:00,2025-10-07 22:15:00,2025-11-07 10:00:00,2025-11-07 10:15:00,2025-12-11 09:15:00,0.05,0.12,backtest,0.5995475113122172,0.663,0.2102887151049445,0.564327485380117,0.684,0.17520721022945385,0.14302892155415875,0.03497478365898132,0.15548914670944214,0.04549568146467209,0.14642679691314697,0.265495628118515,6,79.31302893910417,53332.4954734144,20.468655802126545,56.18661257606491,1.225609482489108,0.9557099213633476,158.23751164490096,0.12194683565364188,11.553803205515479,16.61190833986462,2605.5690216781863,2.7313874814128924,493,outputs\walkforward_compare\legacy_like\fold_01_model.pt,outputs\walkforward_compare\legacy_like\fold_01_training_loss.png
legacy_like,2,10000,2000,2000,2025-06-03 06:30:00,2025-11-07 10:00:00,2025-11-07 10:15:00,2025-12-11 09:15:00,2025-12-11 09:30:00,2026-01-15 07:45:00,0.15,0.15,directional_fallback,0.6037079953650057,0.4315,0.23925516617958384,0.6209386281588448,0.4155,0.25874949136650094,0.1870284202523107,0.061092451214790344,0.14111453294754028,0.0513763502240181,0.14842571318149567,0.28330203890800476,6,105.4423032696018,186089.2511619261,8.996487534379932,63.02816901408451,1.667984673248429,0.9784267636373467,371.27571573803436,0.25849645187600445,18.147148354507777,20.514624497075076,20684.656145055393,4.508643084395894,284,outputs\walkforward_compare\legacy_like\fold_02_model.pt,outputs\walkforward_compare\legacy_like\fold_02_training_loss.png
legacy_like,3,12000,2000,2000,2025-06-03 06:30:00,2025-12-11 09:15:00,2025-12-11 09:30:00,2026-01-15 07:45:00,2026-01-15 08:00:00,2026-02-16 19:15:00,0.1,0.2,backtest,0.6544566544566545,0.4095,0.31171622118614833,0.6248366013071895,0.3825,0.2724668793943433,0.22700721013898797,0.03536258265376091,0.17452402412891388,0.040780242532491684,0.1805453896522522,0.20258869230747223,6,101.86381913826956,270101.50078800455,7.379496872794479,60.22727272727273,1.5124990911188807,0.9988201545124684,289.3858498246292,0.20454545454545456,16.324110950193436,20.6172023078735,36601.61464174753,3.91493098740177,352,outputs\walkforward_compare\legacy_like\fold_03_model.pt,outputs\walkforward_compare\legacy_like\fold_03_training_loss.png
legacy_like,4,14000,2000,2000,2025-06-03 06:30:00,2026-01-15 07:45:00,2026-01-15 08:00:00,2026-02-16 19:15:00,2026-02-16 19:30:00,2026-03-19 12:15:00,0.1,0.15,backtest,0.6329735034347399,0.5095,0.2748995137721107,0.6064638783269962,0.526,0.2118485150599266,0.16308649267041683,0.011887325905263424,0.1633174866437912,0.006223761010915041,0.16104799509048462,0.21670420467853546,6,85.71303437923477,157930.49375853746,12.765783551197183,58.20512820512821,1.3368672739652971,0.9599531526711165,219.77701122880703,0.1637174789748178,13.802647559687514,18.387193553149515,12371.39053197613,3.274391912452314,390,outputs\walkforward_compare\legacy_like\fold_04_model.pt,outputs\walkforward_compare\legacy_like\fold_04_training_loss.png
