entry_date,exit_date,type,entry_price,exit_price,pnl,return_pct,exit_reason,bars_held
2025-11-17 05:15:00,2025-11-17 09:00:00,SHORT,25194.9,25235.15,-896.8274898441246,-0.8968274898441245,TIME,15
2025-11-17 09:00:00,2025-11-17 09:15:00,LONG,25235.15,25267.32745849151,991.0317251015587,1.0,TARGET,1
2025-11-17 09:15:00,2025-11-17 10:30:00,LONG,25271.4,25304.457640027827,1000.9420423525744,1.0,TARGET,5
2025-11-17 10:30:00,2025-11-17 11:00:00,LONG,25298.9,25268.036465016714,-1010.9514627761001,-1.0,STOP,2
2025-11-17 11:00:00,2025-11-17 11:30:00,LONG,25267.65,25235.208992795022,-1000.8419481483392,-1.0,STOP,2
2025-11-17 11:30:00,2025-11-17 12:15:00,LONG,25237.9,25204.584794807954,-990.8335286668557,-1.0,STOP,3
2025-11-17 19:30:00,2025-11-17 19:45:00,SHORT,25025.05,24947.78997753595,980.925193380187,0.9999999999999999,TARGET,1
2025-11-17 22:45:00,2025-11-18 03:45:00,SHORT,24836.15,24886.45,-659.2986186746413,-0.6654645165442822,TIME,15
2025-11-18 11:00:00,2025-11-18 13:30:00,SHORT,24775.45,24719.07132539588,984.1414591272426,1.0,TARGET,10
2025-11-18 13:30:00,2025-11-18 14:00:00,SHORT,24725.7,24674.39206555881,993.9828737185151,1.0,TARGET,2
2025-11-18 14:15:00,2025-11-18 14:45:00,SHORT,24676.2,24622.08491910813,1003.9227024557002,1.0,TARGET,2
2025-11-18 15:00:00,2025-11-18 16:30:00,SHORT,24701.95,24757.181717463354,-1013.9619294802573,-1.0,STOP,6
2025-11-18 18:00:00,2025-11-18 18:15:00,SHORT,24480.95,24577.584981873875,-1003.8223101854547,-1.0,STOP,1
2025-11-18 18:15:00,2025-11-18 19:15:00,SHORT,24597.45,24495.217516831402,993.7840870836003,1.0000000000000002,TARGET,4
2025-11-18 19:30:00,2025-11-18 23:30:00,LONG,24668.95,24560.227142944314,-1003.7219279544362,-1.0,STOP,13
2025-11-18 23:30:00,2025-11-19 01:15:00,SHORT,24491.2,24577.168656504513,-993.6847086748918,-1.0,STOP,3
2025-11-19 01:15:00,2025-11-19 02:00:00,SHORT,24573.05,24494.335937193726,983.7478615881429,1.0,TARGET,3
2025-11-19 02:00:00,2025-11-19 03:15:00,SHORT,24493.8,24565.74598979059,-993.5853402040243,-1.0,STOP,5
2025-11-19 03:15:00,2025-11-19 03:45:00,SHORT,24548.8,24479.83839334556,983.649486801984,1.0,TARGET,2
2025-11-19 04:00:00,2025-11-19 05:45:00,SHORT,24566.05,24497.47560137762,993.4859816700039,1.0,TARGET,7
2025-11-19 09:00:00,2025-11-19 11:45:00,LONG,24555.55,24608.903552631567,1003.420841486704,1.0000000000000002,TARGET,11
2025-11-19 11:45:00,2025-11-19 13:00:00,SHORT,24630.3,24676.413146246017,-1013.455049901571,-1.0,STOP,5
2025-11-19 13:00:00,2025-11-19 14:00:00,SHORT,24669.8,24629.03106507124,1003.3204994025551,1.0,TARGET,4
2025-11-19 14:45:00,2025-11-19 15:00:00,LONG,24649.05,24613.766792274557,-1013.3537043965807,-1.0,STOP,1
2025-11-19 15:00:00,2025-11-19 15:30:00,SHORT,24606.55,24644.11655003077,-1003.2201673526149,-1.0,STOP,2
2025-11-19 15:30:00,2025-11-19 16:00:00,LONG,24624.3,24585.859964514286,-993.1879656790888,-1.0,STOP,2
2025-11-19 16:00:00,2025-11-19 16:30:00,SHORT,24576.8,24616.134775495335,-983.256086022298,-1.0,STOP,2
2025-11-19 16:30:00,2025-11-19 16:45:00,LONG,24697.8,24747.398607442407,973.4235251620748,0.9999999999999999,TARGET,1
2025-11-19 16:45:00,2025-11-19 17:15:00,LONG,24848.3,24906.998706910807,983.1577604136957,1.0,TARGET,2
2025-11-19 17:15:00,2025-11-19 17:30:00,LONG,24909.05,24849.934788428945,-992.9893380178327,-1.0,STOP,1
2025-11-19 17:30:00,2025-11-19 17:45:00,LONG,24868.8,24808.300160684023,-983.0594446376546,-1.0000000000000002,STOP,1
2025-11-19 17:45:00,2025-11-19 18:00:00,SHORT,24724.3,24656.282292063734,973.228850191278,1.0,TARGET,1
2025-11-19 18:00:00,2025-11-19 19:00:00,SHORT,24670.05,24600.24784263061,982.9611386931907,1.0,TARGET,4
