entry_date,exit_date,type,entry_price,exit_price,pnl,return_pct,exit_reason,bars_held
2025-09-16 21:45:00,2025-09-17 10:15:00,LONG,24324.15,24326.65,52.76719040659437,0.05276719040659437,TIME,40
2025-09-17 19:00:00,2025-09-17 20:45:00,SHORT,24175.9,24201.90745218226,-1000.527671904066,-1.0,STOP,6
2025-09-17 21:00:00,2025-09-17 21:15:00,SHORT,24100.65,24139.894906392135,-990.5223951850252,-1.0,STOP,1
2025-09-18 06:15:00,2025-09-18 09:00:00,LONG,24416.55,24392.751971355076,-980.6171712331751,-1.0,STOP,5
2025-09-18 09:00:00,2025-09-18 09:30:00,LONG,24370.8,24389.87717888822,970.8109995208432,0.9999999999999999,TARGET,2
2025-09-18 09:30:00,2025-09-18 10:00:00,LONG,24392.8,24412.31807771484,980.5191095160517,1.0,TARGET,2
2025-09-18 10:00:00,2025-09-18 10:15:00,LONG,24410.55,24429.39466905004,990.3243006112123,1.0,TARGET,1
2025-09-18 10:15:00,2025-09-18 10:45:00,LONG,24403.3,24423.12004983218,1000.2275436173244,1.0,TARGET,2
2025-09-18 10:45:00,2025-09-18 14:00:00,LONG,24441.3,24519.331081230008,1010.2298190534976,1.0,TARGET,13
2025-09-18 14:00:00,2025-09-18 14:30:00,LONG,24522.3,24500.810874577055,-1020.3321172440326,-1.0,STOP,2
2025-09-18 14:30:00,2025-09-18 15:00:00,LONG,24499.05,24521.040623451416,1010.1287960715921,0.9999999999999999,TARGET,2
2025-09-18 15:00:00,2025-09-18 15:15:00,LONG,24510.3,24532.44752736372,1020.2300840323081,1.0,TARGET,1
2025-09-18 15:15:00,2025-09-18 15:30:00,LONG,24527.4,24504.42372459083,-1030.4323848726312,-1.0,STOP,1
2025-09-18 15:30:00,2025-09-18 15:45:00,LONG,24507.05,24483.37560140577,-1020.1280610239049,-1.0,STOP,1
2025-09-18 18:45:00,2025-09-19 07:00:00,LONG,24516.45,24471.65,-317.2867181046175,-0.31416804094912393,TIME,40
2025-09-19 08:45:00,2025-09-19 09:15:00,LONG,24486.4,24461.801483518593,-1006.7539132326197,-1.0,STOP,2
2025-09-19 11:30:00,2025-09-19 14:45:00,LONG,24486.65,24518.607037130358,996.6863741002935,1.0,TARGET,11
2025-09-19 18:45:00,2025-09-19 22:45:00,LONG,24552.9,24651.630452187583,1006.6532378412963,1.0,TARGET,11
2025-09-19 22:45:00,2025-09-22 04:00:00,LONG,24639.9,24615.052797271022,-1016.7197702197093,-1.0,STOP,8
2025-09-22 04:00:00,2025-09-22 09:00:00,LONG,24633.65,24614.31393535484,-1006.5525725175123,-1.0000000000000002,STOP,14
2025-09-22 09:00:00,2025-09-22 09:30:00,LONG,24613.4,24606.046501000328,-996.487046792337,-0.9999999999999999,STOP,2
2025-09-22 13:15:00,2025-09-22 16:30:00,LONG,24585.05,24636.494476300595,986.5221763244137,1.0,TARGET,13
2025-09-22 16:45:00,2025-09-22 18:00:00,LONG,24657.55,24709.59132558533,996.387398087658,1.0,TARGET,4
2025-09-22 18:00:00,2025-09-22 20:45:00,LONG,24694.65,24783.91627328467,1006.3512720685345,1.0,TARGET,9
2025-09-22 20:45:00,2025-09-22 21:15:00,LONG,24772.4,24795.36634215521,1016.4147847892199,1.0,TARGET,2
2025-09-22 21:15:00,2025-09-22 23:00:00,LONG,24793.65,24771.698153958012,-1026.578932637112,-1.0,STOP,5
2025-09-22 23:00:00,2025-09-23 04:30:00,LONG,24771.15,24791.895790051218,1016.3131433107409,1.0,TARGET,14
2025-09-23 04:30:00,2025-09-23 07:30:00,LONG,24789.7,24776.734666129305,-1026.4762747438483,-1.0000000000000002,STOP,11
2025-09-23 08:45:00,2025-09-23 11:00:00,LONG,24783.7,24803.278561569994,1016.2115119964097,1.0,TARGET,6
2025-09-23 13:15:00,2025-09-23 14:00:00,LONG,24785.95,24764.101349076944,-1026.3736271163739,-1.0,STOP,3
2025-09-23 14:30:00,2025-09-23 16:30:00,LONG,24781.2,24764.032937639127,-1016.1098908452101,-1.0,STOP,8
2025-09-24 13:15:00,2025-09-24 14:00:00,LONG,24677.1,24691.65376149382,1005.9487919367581,1.0000000000000002,TARGET,2
2025-09-24 16:45:00,2025-09-24 18:45:00,SHORT,24611.6,24541.779248865878,1016.0082798561255,1.0,TARGET,8
2025-09-24 18:45:00,2025-09-24 19:00:00,SHORT,24469.35,24438.995530214204,1026.1683626546867,1.0,TARGET,1
2025-09-24 19:00:00,2025-09-24 19:15:00,SHORT,24441.5,24474.40057908681,-1036.4300462812334,-0.9999999999999999,STOP,1
2025-09-24 19:45:00,2025-09-24 20:00:00,SHORT,24477.0,24510.617737701792,-1026.0657458184212,-1.0,STOP,1
2025-09-25 07:45:00,2025-09-25 09:30:00,SHORT,24553.5,24519.72057864437,1015.805088360237,1.0,TARGET,6
2025-09-25 09:30:00,2025-09-25 10:00:00,SHORT,24520.25,24493.876846606898,1025.9631392438394,1.0,TARGET,2
2025-09-25 10:00:00,2025-09-25 11:00:00,SHORT,24491.5,24546.717030221604,-1036.2227706362778,-1.0,STOP,2
2025-09-25 12:30:00,2025-09-25 14:00:00,SHORT,24497.5,24448.114341630084,1025.860542929915,0.9999999999999999,TARGET,5
2025-09-25 14:00:00,2025-09-25 14:30:00,SHORT,24437.0,24415.323973506896,1036.1191483592143,1.0,TARGET,2
2025-09-25 14:30:00,2025-09-25 14:45:00,SHORT,24404.25,24381.437252666663,1046.4803398428064,1.0,TARGET,1
2025-09-25 14:45:00,2025-09-25 15:00:00,SHORT,24387.75,24412.1654082381,-1056.9451432412345,-1.0,STOP,1
2025-09-25 15:00:00,2025-09-25 15:30:00,SHORT,24407.25,24382.274978064623,1046.3756918088222,1.0,TARGET,2
2025-09-25 15:30:00,2025-09-25 15:45:00,SHORT,24367.5,24341.395261698577,1056.8394487269104,1.0,TARGET,1
2025-09-25 15:45:00,2025-09-25 16:00:00,SHORT,24362.75,24336.117028720106,1067.4078432141794,0.9999999999999999,TARGET,1
2025-09-25 16:00:00,2025-09-25 16:15:00,SHORT,24351.5,24378.391330474187,-1078.0819216463212,-1.0,STOP,1
2025-09-25 16:15:00,2025-09-25 16:30:00,SHORT,24371.5,24343.993764559684,1067.301102429858,1.0,TARGET,1
2025-09-25 16:30:00,2025-09-25 16:45:00,SHORT,24221.75,24258.309361480293,-1077.9741134541566,-1.0,STOP,1
2025-09-25 16:45:00,2025-09-25 17:00:00,SHORT,24245.75,24286.626549945988,-1067.194372319615,-1.0,STOP,1
2025-09-26 15:45:00,2025-09-26 17:15:00,LONG,24490.0,24377.696850312816,-1056.5224285964189,-1.0,STOP,4
2025-09-26 17:15:00,2025-09-29 01:00:00,SHORT,24364.25,24545.282211422917,-1045.9572043104547,-1.0,STOP,22
2025-09-29 04:00:00,2025-09-29 05:45:00,LONG,24590.65,24613.718724718106,1035.4976322673501,1.0,TARGET,7
2025-09-29 05:45:00,2025-09-29 07:15:00,LONG,24618.15,24636.44792263041,1045.8526085900237,1.0,TARGET,6
2025-09-29 07:15:00,2025-09-29 09:00:00,LONG,24638.65,24623.880744778464,-1056.3111346759238,-1.0,STOP,5
2025-09-29 09:00:00,2025-09-29 09:15:00,LONG,24632.15,24644.784925885266,1045.7480233291647,1.0,TARGET,1
2025-09-29 09:15:00,2025-09-29 09:30:00,LONG,24638.9,24651.650288322035,1056.2055035624562,0.9999999999999999,TARGET,1
2025-09-29 09:30:00,2025-09-29 10:00:00,LONG,24656.4,24643.292589415258,-1066.7675585980808,-1.0,STOP,2
2025-09-29 10:00:00,2025-09-29 10:15:00,LONG,24643.65,24657.603583616437,1056.0998830121,1.0,TARGET,1
2025-09-29 10:15:00,2025-09-29 11:00:00,LONG,24658.65,24673.142613358123,1066.660881842221,1.0,TARGET,3
2025-09-29 11:00:00,2025-09-29 11:45:00,LONG,24678.65,24693.841607706923,1077.3274906606432,1.0,TARGET,3
2025-09-29 11:45:00,2025-09-29 12:45:00,LONG,24699.15,24684.532484645737,-1088.1007655672497,-1.0,STOP,2
2025-09-29 12:45:00,2025-09-29 13:15:00,LONG,24676.9,24691.60852264768,1077.2197579115773,1.0,TARGET,2
2025-09-29 13:15:00,2025-09-29 14:00:00,LONG,24703.65,24688.456171798687,-1087.991955490693,-1.0000000000000002,STOP,3
2025-09-29 14:00:00,2025-09-29 14:15:00,LONG,24666.4,24682.387004576638,1077.112035935786,1.0,TARGET,1
2025-09-29 14:15:00,2025-09-29 14:45:00,LONG,24664.9,24681.245075678304,1087.8831562951439,1.0,TARGET,2
2025-09-29 14:45:00,2025-09-29 15:45:00,LONG,24681.9,24698.444988722622,1098.7619878580952,0.9999999999999999,TARGET,3
2025-09-29 16:00:00,2025-09-29 16:15:00,LONG,24692.4,24675.60203124482,-1109.7496077366761,-1.0,STOP,1
2025-09-29 17:00:00,2025-09-29 17:15:00,LONG,24761.65,24736.09428270469,-1098.6521116593094,-1.0,STOP,1
2025-09-29 17:15:00,2025-09-29 18:30:00,LONG,24762.65,24658.781341697006,-1087.6655905427162,-1.0,STOP,5
2025-09-29 21:30:00,2025-09-29 22:15:00,LONG,24649.9,24605.227954757625,-1076.788934637289,-1.0,STOP,3
2025-09-29 23:30:00,2025-09-30 10:30:00,LONG,24626.4,24584.62299009801,-1066.0210452909162,-1.0,STOP,18
2025-09-30 11:45:00,2025-09-30 15:30:00,LONG,24609.5,24634.10482541974,1055.3608348380071,1.0000000000000002,TARGET,9
2025-09-30 15:30:00,2025-09-30 16:30:00,LONG,24647.5,24584.872059775345,-1065.9144431863872,-1.0000000000000002,STOP,4
2025-09-30 19:15:00,2025-09-30 20:15:00,SHORT,24620.0,24566.97656589144,1055.2552987545232,1.0,TARGET,2
2025-09-30 20:45:00,2025-09-30 22:45:00,SHORT,24577.7,24672.968282463367,-1065.8078517420686,-1.0000000000000002,STOP,6
2025-10-01 01:15:00,2025-10-01 09:30:00,LONG,24680.8,24549.590898628114,-1055.1497732246478,-1.0,STOP,33
2025-10-01 09:30:00,2025-10-01 09:45:00,SHORT,24539.8,24524.472444287734,1044.5982754924014,1.0,TARGET,1
2025-10-01 09:45:00,2025-10-01 10:00:00,SHORT,24463.3,24484.389873161388,-1055.0442582473254,-1.0,STOP,1
2025-10-01 10:00:00,2025-10-01 10:15:00,SHORT,24464.05,24487.25845364986,-1044.4938156648523,-1.0,STOP,1
2025-10-01 10:15:00,2025-10-01 11:30:00,SHORT,24482.8,24506.368564103443,-1034.0488775082035,-1.0,STOP,5
2025-10-01 14:15:00,2025-10-01 15:00:00,LONG,24589.05,24610.24561724554,1023.7083887331215,1.0,TARGET,2
2025-10-01 18:15:00,2025-10-01 21:15:00,LONG,24697.8,24828.48517005884,1033.9454726204528,1.0,TARGET,12
2025-10-01 21:15:00,2025-10-02 03:15:00,LONG,24820.55,24850.211582481345,1044.2849273466575,1.0000000000000002,TARGET,19
2025-10-02 05:00:00,2025-10-02 07:00:00,LONG,24868.45,24884.987556066088,1054.727776620124,1.0,TARGET,6
2025-10-02 10:15:00,2025-10-02 11:00:00,LONG,24885.45,24914.933221141266,1065.2750543863253,1.0000000000000002,TARGET,3
2025-10-02 11:00:00,2025-10-02 14:30:00,LONG,24904.45,24953.01746969656,1075.9278049301884,0.9999999999999999,TARGET,14
2025-10-02 14:30:00,2025-10-02 15:00:00,LONG,24950.2,24965.58834392951,1086.6870829794905,1.0,TARGET,2
2025-10-02 15:00:00,2025-10-02 16:15:00,LONG,24969.7,24985.19556185759,1097.5539538092853,1.0,TARGET,4
2025-10-02 16:15:00,2025-10-02 17:30:00,LONG,24978.45,24963.212273441146,-1108.529493347378,-1.0,STOP,1
2025-10-02 20:00:00,2025-10-03 05:30:00,LONG,24890.7,24975.345419303787,1097.4441984139044,1.0,TARGET,22
2025-10-03 09:15:00,2025-10-03 10:00:00,LONG,24992.8,25004.92594396493,1108.4186403980434,1.0,TARGET,3
2025-10-03 10:00:00,2025-10-03 13:00:00,LONG,24993.3,25005.535768546262,1119.5028268020237,1.0,TARGET,12
2025-10-03 13:15:00,2025-10-03 13:30:00,LONG,24989.8,24978.473370946613,-1130.697855070044,-0.9999999999999999,STOP,1
2025-10-03 13:30:00,2025-10-03 14:00:00,LONG,24980.8,24968.62170159328,-1119.3908765193437,-1.0,STOP,2
2025-10-03 14:30:00,2025-10-03 15:00:00,LONG,24969.55,24963.59807257289,-1108.1969677541501,-1.0,STOP,1
2025-10-03 18:15:00,2025-10-03 20:00:00,LONG,24945.55,24863.929055858414,-1097.1149980766086,-1.0,STOP,7
2025-10-06 06:00:00,2025-10-06 10:30:00,LONG,24914.45,24871.136877668294,-1086.1438480958425,-1.0,STOP,16
2025-10-06 12:30:00,2025-10-06 13:45:00,LONG,24952.7,24968.843990078673,1075.282409614884,1.0,TARGET,5
2025-10-06 13:45:00,2025-10-06 14:15:00,LONG,24990.2,24973.378787097117,-1086.035233711033,-1.0,STOP,1
2025-10-06 14:15:00,2025-10-06 14:45:00,LONG,24971.95,24990.12364786014,1075.1748813739225,1.0,TARGET,2
2025-10-06 14:45:00,2025-10-06 15:00:00,LONG,25003.95,25022.77829841002,1085.9266301876619,1.0,TARGET,1
2025-10-06 15:00:00,2025-10-06 16:00:00,LONG,25045.7,25023.930865762126,-1096.7858964895383,-0.9999999999999999,STOP,2
2025-10-06 16:00:00,2025-10-06 16:30:00,LONG,25016.2,24995.04628818805,-1085.818037524643,-0.9999999999999999,STOP,2
2025-10-06 18:30:00,2025-10-06 18:45:00,LONG,24995.95,25025.918776737002,1074.9598571493966,1.0,TARGET,1
2025-10-06 18:45:00,2025-10-06 21:15:00,LONG,25026.7,25057.33172125579,1085.7094557208907,1.0000000000000002,TARGET,10
2025-10-06 21:15:00,2025-10-06 22:30:00,LONG,25053.7,25027.701750105745,-1096.5665502780994,-0.9999999999999999,STOP,5
2025-10-06 22:30:00,2025-10-06 22:45:00,LONG,25029.7,25006.015103271726,-1085.6008847753185,-1.0,STOP,1
2025-10-07 01:15:00,2025-10-07 01:30:00,LONG,25014.45,24994.965290540506,-1074.744875927565,-1.0,STOP,1
2025-10-07 12:15:00,2025-10-07 15:45:00,LONG,25004.7,25064.297040082944,1063.9974271682895,1.0,TARGET,11
2025-10-07 15:45:00,2025-10-07 16:00:00,LONG,25076.45,25093.648394945605,1074.6374014399723,1.0,TARGET,1
2025-10-07 16:00:00,2025-10-07 16:30:00,LONG,25065.2,25046.855061836224,-1085.3837754543722,-1.0000000000000002,STOP,2
2025-10-07 16:30:00,2025-10-07 17:00:00,LONG,25068.2,25048.184466583276,-1074.5299376998282,-0.9999999999999999,STOP,2
2025-10-07 17:00:00,2025-10-07 17:15:00,LONG,25061.45,25038.76747373762,-1063.78463832283,-1.0,STOP,1
2025-10-07 17:15:00,2025-10-07 18:00:00,LONG,25035.65,24944.707418423535,-1053.1467919396016,-0.9999999999999999,STOP,3
2025-10-07 19:30:00,2025-10-07 19:45:00,SHORT,24894.15,24851.370118965522,1042.6153240202057,0.9999999999999999,TARGET,1
2025-10-08 08:45:00,2025-10-08 10:45:00,LONG,24883.55,24915.72981133834,1053.0414772604079,1.0,TARGET,8
2025-10-08 10:45:00,2025-10-08 11:30:00,SHORT,24907.8,24918.62182814962,-1063.571892033012,-1.0000000000000002,STOP,2
2025-10-08 15:00:00,2025-10-08 16:15:00,SHORT,24874.05,24918.784843046622,-1052.936173112682,-1.0,STOP,5
2025-10-08 16:15:00,2025-10-08 16:30:00,SHORT,24904.3,24918.813877363802,-1042.4068113815551,-1.0000000000000002,STOP,1
2025-10-08 23:00:00,2025-10-08 23:15:00,LONG,25158.3,25181.481832763857,1031.9827432677394,0.9999999999999999,TARGET,1
2025-10-08 23:15:00,2025-10-09 02:15:00,LONG,25185.3,25209.12955899501,1042.302570700417,1.0,TARGET,7
2025-10-09 02:15:00,2025-10-09 03:00:00,LONG,25216.8,25198.094167964875,-1052.7255964074209,-0.9999999999999999,STOP,3
2025-10-09 03:00:00,2025-10-09 04:00:00,LONG,25195.55,25178.196606056423,-1042.1983404433468,-0.9999999999999999,STOP,4
2025-10-09 04:00:00,2025-10-09 05:45:00,LONG,25162.3,25145.26560588238,-1031.7763570389134,-1.0,STOP,7
2025-10-09 05:45:00,2025-10-09 06:15:00,LONG,25138.3,25154.82970947749,1021.4585934685244,1.0,TARGET,2
2025-10-09 06:15:00,2025-10-09 08:15:00,LONG,25151.05,25167.849851539264,1031.6731794032096,1.0,TARGET,3
2025-10-09 08:15:00,2025-10-09 11:30:00,LONG,25185.3,25134.832590319744,-1041.9899111972418,-1.0,STOP,11
2025-10-09 13:00:00,2025-10-09 16:30:00,LONG,25156.55,25122.666381378884,-1031.5700120852694,-1.0,STOP,9
2025-10-10 04:45:00,2025-10-10 12:00:00,LONG,25182.05,25122.709285743418,-1021.2543119644166,-1.0,STOP,17
2025-10-10 12:00:00,2025-10-10 12:45:00,LONG,25141.8,25119.588566238966,-1011.0417688447724,-0.9999999999999999,STOP,1
2025-10-10 14:15:00,2025-10-10 15:00:00,LONG,25141.3,25163.039253802755,1000.9313511563247,1.0,TARGET,2
2025-10-10 18:15:00,2025-10-10 18:30:00,SHORT,24651.8,24579.93730621709,1010.940664667888,1.0,TARGET,1
2025-10-10 18:30:00,2025-10-10 18:45:00,SHORT,24692.55,24611.963212915867,1021.0500713145667,1.0,TARGET,1
