entry_date,exit_date,type,entry_price,exit_price,pnl,return_pct,exit_reason,bars_held
2025-11-10 10:30:00,2025-11-10 11:00:00,LONG,25445.95,25472.708498362426,999.9999999999999,0.9999999999999999,TARGET,2
2025-11-10 11:00:00,2025-11-10 13:00:00,LONG,25476.2,25449.454151922197,-1010.0,-1.0,STOP,8
2025-11-10 13:00:00,2025-11-10 13:45:00,LONG,25449.95,25474.950093215568,999.9,1.0,TARGET,3
2025-11-10 13:45:00,2025-11-10 14:00:00,LONG,25478.7,25454.34670014774,-1009.899,-1.0,STOP,1
2025-11-10 14:00:00,2025-11-10 15:15:00,LONG,25458.2,25483.4566355771,999.8000099999999,1.0,TARGET,5
2025-11-10 15:15:00,2025-11-10 16:15:00,LONG,25481.2,25456.479766255638,-1009.7980100999999,-1.0,STOP,4
2025-11-10 16:15:00,2025-11-10 17:15:00,LONG,25471.2,25497.40169580312,999.700029999,1.0,TARGET,1
2025-11-10 17:15:00,2025-11-10 18:45:00,LONG,25573.8,25435.862368695554,-1009.6970302989901,-1.0,STOP,2
2025-11-10 19:45:00,2025-11-11 07:45:00,LONG,25569.7,25591.35,117.2775064745622,0.11732442920724864,TIME,40
2025-11-11 20:30:00,2025-11-12 04:00:00,LONG,25589.45,25683.244577714762,1000.7728350607457,1.0,TARGET,21
2025-11-12 04:00:00,2025-11-12 04:45:00,LONG,25692.2,25663.119250113203,-1010.7805634113531,-0.9999999999999999,STOP,3
2025-11-12 04:45:00,2025-11-12 15:45:00,LONG,25664.2,25740.05,693.5370749668107,0.6930708061917673,TIME,40
2025-11-12 23:00:00,2025-11-13 13:15:00,LONG,25588.3,25522.0,-412.1981871149378,-0.4090858096962347,TIME,40
2025-11-14 18:00:00,2025-11-14 18:15:00,SHORT,25059.4,25125.84803942223,-1003.4861466557585,-1.0,STOP,1
2025-11-14 18:15:00,2025-11-17 06:15:00,LONG,25183.15,25232.9,146.73634254295348,0.14770361137034296,TIME,40
2025-11-17 06:15:00,2025-11-17 07:45:00,LONG,25232.9,25194.542262245228,-994.9186486146302,-0.9999999999999999,STOP,6
2025-11-17 10:00:00,2025-11-17 11:00:00,LONG,25289.65,25258.522764161393,-984.969462128484,-1.0,STOP,3
2025-11-17 11:00:00,2025-11-17 11:30:00,LONG,25267.65,25235.208992795022,-975.1197675071992,-1.0,STOP,2
2025-11-17 11:30:00,2025-11-17 12:15:00,LONG,25237.9,25204.584794807954,-965.3685698321272,-1.0,STOP,3
2025-11-19 11:45:00,2025-11-19 13:00:00,LONG,24630.3,24676.413146246017,955.7148841338059,1.0,TARGET,3
2025-11-19 13:00:00,2025-11-19 14:00:00,LONG,24669.8,24629.03106507124,-965.2720329751439,-1.0,STOP,4
2025-11-19 14:00:00,2025-11-19 15:00:00,LONG,24653.55,24615.638588075275,-955.6193126453925,-1.0,STOP,4
2025-11-19 22:15:00,2025-11-20 01:00:00,LONG,24725.05,24988.99828833057,946.0631195189386,1.0,TARGET,6
2025-11-20 01:00:00,2025-11-20 05:00:00,LONG,25035.8,25127.980020395087,955.523750714128,1.0,TARGET,16
2025-11-20 05:00:00,2025-11-20 10:00:00,LONG,25135.05,25084.22397242161,-965.0789882212692,-1.0,STOP,15
2025-11-20 10:00:00,2025-11-20 11:00:00,LONG,25109.55,25074.037695945273,-955.4281983390565,-1.0,STOP,4
2025-11-20 15:30:00,2025-11-20 17:00:00,LONG,25155.3,25237.12935349657,945.873916355666,1.0,TARGET,1
2025-11-20 17:30:00,2025-11-20 18:00:00,LONG,25255.3,25072.49743395471,-955.3326555192226,-1.0,STOP,2
2025-11-21 18:45:00,2025-11-24 06:15:00,LONG,24322.15,24408.7,183.18274675386584,0.193684447464629,TIME,40
2025-11-24 16:15:00,2025-11-24 16:30:00,LONG,24478.45,24584.804830989382,947.6111564315693,1.0000000000000002,TARGET,1
2025-11-24 16:30:00,2025-11-24 18:00:00,LONG,24580.95,24790.35984306157,957.0872679958846,0.9999999999999999,TARGET,5
2025-11-24 18:00:00,2025-11-24 19:30:00,LONG,24820.2,24888.367913310125,966.6581406758436,1.0,TARGET,5
2025-11-24 19:30:00,2025-11-24 22:45:00,LONG,24874.45,24934.89434550503,976.3247220826022,1.0,TARGET,12
2025-11-24 22:45:00,2025-11-25 01:00:00,LONG,24894.2,24939.199253394334,986.0879693034282,1.0,TARGET,5
2025-11-25 01:00:00,2025-11-25 02:30:00,LONG,24925.8,24887.080973161217,-995.9488489964624,-1.0,STOP,5
2025-11-25 02:30:00,2025-11-25 08:45:00,LONG,24891.8,24858.198007829873,-985.9893605064977,-1.0,STOP,20
2025-11-25 18:45:00,2025-11-25 19:15:00,SHORT,24860.25,24939.390446350717,-976.1294669014327,-1.0,STOP,2
2025-11-25 19:15:00,2025-11-26 06:45:00,LONG,24953.05,25133.1,757.0295808553823,0.7833759457397684,TIME,40
