entry_date,exit_date,type,entry_price,exit_price,pnl,return_pct,exit_reason,bars_held
2025-07-18 15:30:00,2025-07-18 16:00:00,LONG,23113.15,23127.458261532967,1000.0000000000001,1.0000000000000002,TARGET,2
2025-07-18 16:30:00,2025-07-18 16:45:00,LONG,23117.15,23098.518593290737,-1009.9999999999999,-0.9999999999999999,STOP,1
2025-07-18 16:45:00,2025-07-18 17:00:00,LONG,23106.4,23098.414586627114,-999.9,-1.0,STOP,1
2025-07-18 17:45:00,2025-07-18 18:30:00,LONG,23055.4,23079.1861370612,989.901,0.9999999999999999,TARGET,3
2025-07-18 19:15:00,2025-07-21 01:00:00,LONG,23051.9,23080.224945971735,999.8000100000002,1.0000000000000002,TARGET,19
2025-07-21 16:45:00,2025-07-21 17:00:00,LONG,23233.0,23255.596328295655,1009.7980101000002,1.0,TARGET,1
2025-07-22 14:45:00,2025-07-22 16:30:00,LONG,23192.05,23143.931647395893,-1019.895990201,-0.9999999999999999,STOP,7
2025-07-22 17:15:00,2025-07-22 17:30:00,SHORT,23027.8,23063.56952784201,-1009.6970302989902,-1.0,STOP,1
2025-07-22 23:00:00,2025-07-23 11:45:00,LONG,23058.55,23143.65,922.1710591482657,0.9225400198074776,TIME,40
2025-07-24 08:45:00,2025-07-24 09:00:00,LONG,23240.2,23251.205094985213,1008.8217705874828,0.9999999999999999,TARGET,1
2025-07-24 09:15:00,2025-07-24 09:30:00,LONG,23245.2,23239.626502282525,-1018.9099882933577,-1.0,STOP,1
2025-07-24 09:30:00,2025-07-24 11:00:00,LONG,23224.7,23236.868529038817,1008.7208884104242,1.0,TARGET,4
2025-07-24 11:45:00,2025-07-24 13:15:00,LONG,23255.95,23242.595100086877,-1018.8080972945285,-1.0,STOP,5
2025-07-24 13:15:00,2025-07-24 14:30:00,LONG,23236.2,23259.04046761079,1008.6200163215831,1.0,TARGET,3
2025-07-25 09:45:00,2025-07-25 10:00:00,LONG,23259.75,23249.079739386125,-1018.7062164847989,-1.0,STOP,1
2025-07-25 10:00:00,2025-07-25 16:30:00,LONG,23249.25,23212.392095042927,-1008.519154319951,-1.0,STOP,15
2025-07-25 22:45:00,2025-07-28 01:00:00,LONG,23289.75,23362.436836727255,998.4339627767514,1.0,TARGET,5
2025-07-28 01:00:00,2025-07-28 02:15:00,LONG,23397.5,23422.16655379725,1008.418302404519,1.0,TARGET,5
2025-07-28 02:15:00,2025-07-28 07:45:00,LONG,23416.75,23439.650766345578,1018.5024854285641,1.0,TARGET,20
