entry_date,exit_date,type,entry_price,exit_price,pnl,return_pct,exit_reason,bars_held
2026-02-24 17:30:00,2026-02-24 19:00:00,LONG,24974.4,25034.511877437042,1000.0,1.0,TARGET,5
2026-02-24 19:00:00,2026-02-24 21:15:00,LONG,25017.15,24959.53854568595,-1009.9999999999999,-0.9999999999999999,STOP,7
2026-02-24 21:15:00,2026-02-24 22:45:00,LONG,24963.15,25007.543531235006,999.9,1.0,TARGET,6
2026-02-24 22:45:00,2026-02-25 03:00:00,LONG,24997.9,25038.81844844183,1009.899,1.0,TARGET,13
2026-02-25 03:00:00,2026-02-25 05:15:00,LONG,25053.4,25023.240901429603,-1019.99799,-1.0,STOP,9
2026-02-25 05:15:00,2026-02-25 06:15:00,LONG,25033.15,25005.84981959497,-1009.7980100999998,-0.9999999999999999,STOP,2
2026-02-25 06:15:00,2026-02-25 09:30:00,LONG,25017.4,24987.007905493854,-999.7000299990001,-1.0000000000000002,STOP,13
2026-02-25 10:15:00,2026-02-25 13:30:00,LONG,25038.4,25062.770316838865,989.7030296990099,1.0,TARGET,13
2026-02-25 13:30:00,2026-02-25 14:00:00,LONG,25072.9,25094.191139159848,999.600059996,1.0,TARGET,2
2026-02-25 14:00:00,2026-02-25 14:15:00,LONG,25075.65,25097.189298561298,1009.59606059596,1.0,TARGET,1
2026-02-25 14:15:00,2026-02-25 15:45:00,LONG,25096.65,25119.436491521203,1019.6920212019197,1.0000000000000002,TARGET,6
2026-02-25 15:45:00,2026-02-25 16:00:00,LONG,25115.9,25138.15342306657,1029.8889414139387,1.0,TARGET,1
2026-02-25 16:00:00,2026-02-25 16:15:00,LONG,25118.15,25095.271821438186,-1040.1878308280782,-1.0,STOP,1
2026-02-25 16:15:00,2026-02-25 16:30:00,LONG,25130.15,25153.983308664545,1029.7859525197975,1.0000000000000002,TARGET,1
2026-02-25 16:30:00,2026-02-25 16:45:00,LONG,25238.65,25269.370215188505,1040.0838120449955,1.0,TARGET,1
2026-02-25 17:00:00,2026-02-25 17:45:00,LONG,25271.65,25236.08512057726,-1050.4846501654454,-1.0,STOP,3
2026-02-25 17:45:00,2026-02-25 19:00:00,LONG,25258.15,25297.23993808009,1039.979803663791,1.0,TARGET,5
2026-02-25 19:00:00,2026-02-25 21:00:00,LONG,25302.4,25337.33600579292,1050.379601700429,1.0000000000000002,TARGET,8
2026-02-25 21:00:00,2026-02-25 22:45:00,LONG,25329.4,25356.5629537962,1060.8833977174334,1.0,TARGET,7
2026-02-25 22:45:00,2026-02-25 23:30:00,LONG,25351.4,25374.50747932306,1071.4922316946077,1.0,TARGET,3
2026-02-25 23:30:00,2026-02-26 01:00:00,LONG,25422.65,25392.735119507015,-1082.2071540115537,-1.0,STOP,2
2026-02-26 01:00:00,2026-02-26 01:30:00,LONG,25347.2,25312.582322432067,-1071.3850824714382,-1.0,STOP,2
2026-02-26 08:00:00,2026-02-26 09:15:00,LONG,25299.7,25321.20282867459,1060.6712316467238,1.0,TARGET,5
2026-02-26 09:15:00,2026-02-26 09:45:00,LONG,25308.2,25330.088910716284,1071.277943963191,1.0,TARGET,2
2026-02-26 09:45:00,2026-02-26 10:15:00,LONG,25313.7,25335.409060770675,1081.9907234028228,0.9999999999999999,TARGET,2
2026-02-26 10:15:00,2026-02-26 10:45:00,LONG,25337.7,25315.39984045794,-1092.810630636851,-1.0,STOP,2
