entry_date,exit_date,type,entry_price,exit_price,pnl,return_pct,exit_reason,bars_held
2025-07-16 14:45:00,2025-07-16 18:00:00,LONG,22864.75,22847.422218797798,-1000.0,-1.0,STOP,3
2025-07-16 18:15:00,2025-07-16 18:30:00,LONG,22824.0,22740.29886694029,-990.0,-1.0,STOP,1
2025-07-16 18:30:00,2025-07-16 18:45:00,LONG,22779.75,22859.37888996803,1960.2,2.0,TARGET,1
2025-07-16 19:00:00,2025-07-17 09:00:00,LONG,22826.25,22961.3,1561.2008887801458,1.5616662653272133,TIME,40
2025-07-17 09:00:00,2025-07-17 09:30:00,LONG,22961.3,22994.276685971894,2030.628017775603,2.0,TARGET,2
2025-07-17 09:30:00,2025-07-17 10:30:00,LONG,22991.05,22973.613622629466,-1035.6202890655575,-1.0,STOP,2
2025-07-17 10:30:00,2025-07-17 11:15:00,LONG,22978.3,22959.12235594336,-1025.2640861749019,-1.0,STOP,1
2025-07-17 14:45:00,2025-07-17 15:45:00,LONG,22932.05,22959.67521896592,2030.022890626306,2.0,TARGET,3
2025-07-17 15:45:00,2025-07-17 16:30:00,LONG,22991.8,22918.109130259712,-1035.311674219416,-1.0,STOP,2
2025-07-17 17:45:00,2025-07-17 18:45:00,LONG,23037.55,23091.716603309575,2049.917114954444,2.0000000000000004,TARGET,4
2025-07-17 18:45:00,2025-07-18 07:00:00,LONG,23092.4,23121.15,1087.9338200725651,1.0406291811545476,TIME,40
2025-07-18 10:45:00,2025-07-18 12:15:00,LONG,23118.15,23136.278944264828,2112.674133654984,2.0,TARGET,6
2025-07-18 12:15:00,2025-07-18 14:15:00,LONG,23132.4,23109.11501353384,-1077.463808164042,-1.0,STOP,2
2025-07-18 14:15:00,2025-07-18 16:15:00,LONG,23108.4,23127.512360996334,2133.378340164803,2.0,TARGET,7
2025-07-18 16:30:00,2025-07-18 16:45:00,LONG,23117.15,23108.768593290737,-1088.0229534840494,-1.0,STOP,1
2025-07-18 16:45:00,2025-07-18 17:00:00,LONG,23106.4,23098.414586627114,-1077.1427239492089,-1.0,STOP,1
2025-07-18 17:00:00,2025-07-18 17:15:00,LONG,23077.65,23071.518901868036,-1066.371296709717,-1.0,STOP,1
2025-07-18 17:15:00,2025-07-18 17:30:00,LONG,23045.9,23074.388110816508,2111.415167485239,2.0,TARGET,1
2025-07-18 17:30:00,2025-07-18 19:15:00,LONG,23075.65,23031.62069854948,-1076.821735417472,-1.0,STOP,7
2025-07-18 19:15:00,2025-07-21 02:00:00,LONG,23051.9,23108.54989194347,2132.1070361265947,2.0000000000000004,TARGET,23
2025-07-21 02:00:00,2025-07-21 09:15:00,LONG,23106.25,23144.115829254057,2174.7491768491263,2.0,TARGET,20
2025-07-21 14:15:00,2025-07-21 16:00:00,LONG,23141.5,23136.459107352268,-1109.1220801930544,-1.0,STOP,1
2025-07-21 16:00:00,2025-07-21 16:15:00,LONG,23085.0,23095.815740775754,2196.0617187822477,2.0,TARGET,1
2025-07-21 16:15:00,2025-07-21 16:30:00,LONG,23113.75,23182.182473577486,2239.9829531578926,2.0,TARGET,1
2025-07-21 16:45:00,2025-07-21 17:30:00,LONG,23233.0,23278.19265659131,2284.7826122210504,2.0,TARGET,2
2025-07-21 17:30:00,2025-07-21 18:00:00,LONG,23266.75,23243.531110325966,-1165.2391322327358,-1.0,STOP,2
2025-07-21 19:45:00,2025-07-21 22:00:00,LONG,23263.25,23241.788397717017,-1153.5867409104085,-1.0,STOP,9
2025-07-21 22:45:00,2025-07-22 12:00:00,LONG,23202.0,23135.994951131594,-1142.0508735013043,-1.0,STOP,32
2025-07-22 12:00:00,2025-07-22 13:45:00,LONG,23138.3,23157.061356376213,2261.260729532583,2.0000000000000004,TARGET,5
2025-07-22 13:45:00,2025-07-22 14:45:00,LONG,23159.8,23191.44039922547,2306.4859441232343,2.0,TARGET,4
2025-07-22 14:45:00,2025-07-22 16:30:00,LONG,23192.05,23143.931647395893,-1176.3078315028497,-1.0,STOP,7
2025-07-22 16:30:00,2025-07-22 17:00:00,LONG,23138.55,23118.22375775151,-1164.544753187821,-1.0,STOP,1
2025-07-22 20:15:00,2025-07-23 09:00:00,LONG,23104.05,23109.85,48.45310682267085,0.04202718015785725,TIME,40
2025-07-23 09:00:00,2025-07-23 11:15:00,LONG,23109.85,23138.034914848547,2306.767673448339,1.9999999999999998,TARGET,2
2025-07-23 15:45:00,2025-07-23 16:15:00,SHORT,23098.9,23122.621167308338,-1176.451513458653,-1.0,STOP,2
2025-07-23 17:00:00,2025-07-23 17:15:00,SHORT,23014.25,23038.482378005257,-1164.6869983240665,-1.0000000000000002,STOP,1
2025-07-23 21:00:00,2025-07-24 04:15:00,LONG,23156.25,23286.539598604875,2306.0802566816515,2.0,TARGET,12
2025-07-24 07:00:00,2025-07-24 07:15:00,LONG,23250.2,23242.497088947144,-1176.1009309076424,-1.0,STOP,1
2025-07-24 07:15:00,2025-07-24 07:30:00,LONG,23246.45,23242.51247545092,-1164.339921598566,-1.0000000000000002,STOP,1
2025-07-24 07:30:00,2025-07-24 08:00:00,LONG,23244.45,23251.782188448295,2305.3930447651605,2.0,TARGET,2
2025-07-24 08:00:00,2025-07-24 09:00:00,LONG,23246.2,23242.580064163874,-1175.7504528302318,-1.0,STOP,2
2025-07-24 09:00:00,2025-07-24 09:30:00,LONG,23254.7,23242.62565630426,-1163.9929483019293,-0.9999999999999999,STOP,2
2025-07-24 09:30:00,2025-07-24 11:15:00,LONG,23224.7,23249.037058077633,2304.7060376378204,2.0,TARGET,1
2025-07-24 11:15:00,2025-07-24 14:00:00,LONG,23249.95,23242.563400100757,-1175.4000791952885,-1.0,STOP,6
2025-07-24 14:00:00,2025-07-24 14:30:00,LONG,23247.2,23256.392689388416,2327.2921568066713,2.0,TARGET,1
2025-07-24 14:30:00,2025-07-24 15:30:00,LONG,23260.2,23242.578598197342,-1186.9189999714022,-1.0,STOP,3
2025-07-24 15:30:00,2025-07-24 16:30:00,LONG,23208.45,23238.538290697314,2350.0996199433766,2.0,TARGET,1
2025-07-24 16:30:00,2025-07-24 17:00:00,LONG,23230.2,23192.41171636128,-1198.550806171122,-1.0,STOP,1
2025-07-24 17:00:00,2025-07-24 17:30:00,LONG,23181.45,23212.070101376983,2373.1305962188217,2.0,TARGET,2
